stat_time_day,gender,ctr,cpm,conversion_rate,conversion,cpc,spend,clicks,impressions,cost_per_conversion,shopping,shopping_sigla
2026-02-04 00:00:00,FEMALE,0.0,2.09,0.0,0,0.0,42.79,0,20460,0.0,Nacoes Shopping,NS
2026-02-05 00:00:00,NONE,0.0,1.62,0.0,0,0.0,0.17,0,105,0.0,Nacoes Shopping,NS
2026-02-05 00:00:00,MALE,0.0,2.0,0.0,0,0.0,38.83,0,19370,0.0,Nacoes Shopping,NS
2026-02-05 00:00:00,FEMALE,0.0,1.95,0.0,0,0.0,44.04,0,22609,0.0,Nacoes Shopping,NS
2026-02-06 00:00:00,NONE,0.0,1.67,0.0,0,0.0,0.2,0,120,0.0,Nacoes Shopping,NS
2026-02-06 00:00:00,MALE,0.0,1.79,0.0,0,0.0,36.61,0,20507,0.0,Nacoes Shopping,NS
2026-02-06 00:00:00,FEMALE,0.0,1.84,0.0,0,0.0,42.51,0,23056,0.0,Nacoes Shopping,NS
2026-02-07 00:00:00,NONE,0.0,1.4,0.0,0,0.0,0.13,0,93,0.0,Nacoes Shopping,NS
2026-02-07 00:00:00,MALE,0.0,2.0,0.0,0,0.0,31.5,0,15754,0.0,Nacoes Shopping,NS
2026-02-07 00:00:00,FEMALE,0.0,1.87,0.0,0,0.0,31.94,0,17081,0.0,Nacoes Shopping,NS
2026-02-08 00:00:00,NONE,0.0,0.78,0.0,0,0.0,0.04,0,51,0.0,Nacoes Shopping,NS
2026-02-08 00:00:00,MALE,0.0,1.89,0.0,0,0.0,15.35,0,8131,0.0,Nacoes Shopping,NS
2026-02-08 00:00:00,FEMALE,0.0,1.83,0.0,0,0.0,16.04,0,8760,0.0,Nacoes Shopping,NS
2026-02-09 00:00:00,NONE,0.0,2.37,0.0,0,0.0,0.09,0,38,0.0,Nacoes Shopping,NS
2026-02-09 00:00:00,MALE,0.0,2.07,0.0,0,0.0,9.21,0,4446,0.0,Nacoes Shopping,NS
2026-02-09 00:00:00,FEMALE,0.0,1.98,0.0,0,0.0,9.15,0,4625,0.0,Nacoes Shopping,NS
2026-02-10 00:00:00,NONE,0.0,1.56,0.0,0,0.0,0.05,0,32,0.0,Nacoes Shopping,NS
2026-02-10 00:00:00,MALE,0.0,1.64,0.0,0,0.0,9.27,0,5667,0.0,Nacoes Shopping,NS
2026-02-10 00:00:00,FEMALE,0.0,1.65,0.0,0,0.0,10.26,0,6201,0.0,Nacoes Shopping,NS
2026-02-11 00:00:00,NONE,0.0,1.52,0.0,0,0.0,0.05,0,33,0.0,Nacoes Shopping,NS
2026-02-11 00:00:00,MALE,0.0,1.44,0.0,0,0.0,8.33,0,5786,0.0,Nacoes Shopping,NS
2026-02-11 00:00:00,FEMALE,0.0,1.58,0.0,0,0.0,10.06,0,6369,0.0,Nacoes Shopping,NS
2026-02-12 00:00:00,NONE,0.0,1.48,0.0,0,0.0,0.04,0,27,0.0,Nacoes Shopping,NS
2026-02-12 00:00:00,MALE,0.0,1.51,0.0,0,0.0,8.16,0,5411,0.0,Nacoes Shopping,NS
2026-02-12 00:00:00,FEMALE,0.0,1.68,0.0,0,0.0,9.8,0,5848,0.0,Nacoes Shopping,NS
2026-02-13 00:00:00,NONE,0.0,2.5,0.0,0,0.0,0.1,0,40,0.0,Nacoes Shopping,NS
2026-02-13 00:00:00,MALE,0.0,1.66,0.0,0,0.0,8.44,0,5088,0.0,Nacoes Shopping,NS
2026-02-13 00:00:00,FEMALE,0.0,1.73,0.0,0,0.0,9.58,0,5523,0.0,Nacoes Shopping,NS
2026-02-14 00:00:00,NONE,0.0,1.71,0.0,0,0.0,0.07,0,41,0.0,Nacoes Shopping,NS
2026-02-14 00:00:00,MALE,0.0,1.65,0.0,0,0.0,7.96,0,4831,0.0,Nacoes Shopping,NS
2026-02-14 00:00:00,FEMALE,0.0,1.85,0.0,0,0.0,10.01,0,5399,0.0,Nacoes Shopping,NS
2026-02-15 00:00:00,NONE,0.0,2.08,0.0,0,0.0,0.1,0,48,0.0,Nacoes Shopping,NS
2026-02-15 00:00:00,MALE,0.0,1.89,0.0,0,0.0,8.0,0,4236,0.0,Nacoes Shopping,NS
2026-02-15 00:00:00,FEMALE,0.0,1.88,0.0,0,0.0,8.8,0,4684,0.0,Nacoes Shopping,NS
2026-02-16 00:00:00,NONE,0.0,1.18,0.0,0,0.0,0.06,0,51,0.0,Nacoes Shopping,NS
2026-02-16 00:00:00,MALE,0.0,1.96,0.0,0,0.0,7.95,0,4059,0.0,Nacoes Shopping,NS
2026-02-16 00:00:00,FEMALE,0.0,1.84,0.0,0,0.0,8.26,0,4488,0.0,Nacoes Shopping,NS
2026-02-17 00:00:00,NONE,0.0,2.31,0.0,0,0.0,0.09,0,39,0.0,Nacoes Shopping,NS
2026-02-17 00:00:00,MALE,0.0,1.49,0.0,0,0.0,8.16,0,5463,0.0,Nacoes Shopping,NS
2026-02-17 00:00:00,FEMALE,0.0,1.49,0.0,0,0.0,8.99,0,6032,0.0,Nacoes Shopping,NS
2026-02-18 00:00:00,NONE,0.0,1.67,0.0,0,0.0,0.04,0,24,0.0,Nacoes Shopping,NS
2026-02-18 00:00:00,MALE,0.0,1.29,0.0,0,0.0,7.06,0,5465,0.0,Nacoes Shopping,NS
2026-02-18 00:00:00,FEMALE,0.0,1.47,0.0,0,0.0,8.74,0,5928,0.0,Nacoes Shopping,NS
2026-02-19 00:00:00,NONE,0.0,1.74,0.0,0,0.0,0.04,0,23,0.0,Nacoes Shopping,NS
2026-02-19 00:00:00,MALE,0.0,1.44,0.0,0,0.0,7.12,0,4934,0.0,Nacoes Shopping,NS
2026-02-19 00:00:00,FEMALE,0.0,1.61,0.0,0,0.0,8.38,0,5202,0.0,Nacoes Shopping,NS
2026-02-20 00:00:00,NONE,0.0,1.15,0.0,0,0.0,0.03,0,26,0.0,Nacoes Shopping,NS
2026-02-20 00:00:00,MALE,0.0,1.55,0.0,0,0.0,6.72,0,4327,0.0,Nacoes Shopping,NS
2026-02-20 00:00:00,FEMALE,0.0,1.82,0.0,0,0.0,8.4,0,4628,0.0,Nacoes Shopping,NS
2026-02-21 00:00:00,NONE,0.0,0.43,0.0,0,0.0,0.01,0,23,0.0,Nacoes Shopping,NS
2026-02-21 00:00:00,MALE,0.0,1.66,0.0,0,0.0,6.57,0,3968,0.0,Nacoes Shopping,NS
2026-02-21 00:00:00,FEMALE,0.0,1.79,0.0,0,0.0,8.03,0,4488,0.0,Nacoes Shopping,NS
2026-02-22 00:00:00,NONE,0.0,1.92,0.0,0,0.0,0.05,0,26,0.0,Nacoes Shopping,NS
2026-02-22 00:00:00,MALE,0.0,1.76,0.0,0,0.0,6.39,0,3639,0.0,Nacoes Shopping,NS
2026-02-22 00:00:00,FEMALE,0.0,1.69,0.0,0,0.0,6.81,0,4034,0.0,Nacoes Shopping,NS
2026-02-23 00:00:00,NONE,0.0,1.2,0.0,0,0.0,0.03,0,25,0.0,Nacoes Shopping,NS
2026-02-23 00:00:00,MALE,0.0,2.0,0.0,0,0.0,5.37,0,2684,0.0,Nacoes Shopping,NS
2026-02-23 00:00:00,FEMALE,0.0,2.26,0.0,0,0.0,6.64,0,2941,0.0,Nacoes Shopping,NS
2026-02-24 00:00:00,NONE,0.0,1.79,0.0,0,0.0,0.05,0,28,0.0,Nacoes Shopping,NS
2026-02-24 00:00:00,MALE,0.0,1.65,0.0,0,0.0,5.81,0,3519,0.0,Nacoes Shopping,NS
2026-02-24 00:00:00,FEMALE,0.0,1.66,0.0,0,0.0,5.52,0,3322,0.0,Nacoes Shopping,NS
2026-02-25 00:00:00,NONE,0.0,1.43,0.0,0,0.0,0.01,0,7,0.0,Nacoes Shopping,NS
2026-02-25 00:00:00,MALE,0.0,1.56,0.0,0,0.0,1.63,0,1042,0.0,Nacoes Shopping,NS
2026-02-25 00:00:00,FEMALE,0.0,1.62,0.0,0,0.0,1.61,0,995,0.0,Nacoes Shopping,NS
2026-02-27 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-02-27 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-03-02 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-03-03 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-03-04 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-03-05 00:00:00,FEMALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-03-06 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-03-06 00:00:00,FEMALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-03-09 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-03-12 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-03-22 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-03-28 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-04-01 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-04-02 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-04-09 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-04-30 00:00:00,NONE,4.44,1.78,0.0,0,0.04,0.16,4,90,0.0,Nacoes Shopping,NS
2026-04-30 00:00:00,MALE,3.32,2.24,0.0,0,0.07,16.41,243,7317,0.0,Nacoes Shopping,NS
2026-04-30 00:00:00,FEMALE,4.48,2.68,0.0,0,0.06,22.93,384,8571,0.0,Nacoes Shopping,NS
2026-05-01 00:00:00,NONE,9.51,2.78,0.0,0,0.03,1.08,37,389,0.0,Nacoes Shopping,NS
2026-05-01 00:00:00,MALE,4.69,2.26,0.0,0,0.05,43.26,899,19183,0.0,Nacoes Shopping,NS
2026-05-01 00:00:00,FEMALE,5.73,2.54,0.0,0,0.04,59.07,1330,23231,0.0,Nacoes Shopping,NS
2026-05-02 00:00:00,NONE,7.89,2.43,0.0,0,0.03,1.11,36,456,0.0,Nacoes Shopping,NS
2026-05-02 00:00:00,MALE,4.46,2.38,0.0,0,0.05,42.28,794,17801,0.0,Nacoes Shopping,NS
2026-05-02 00:00:00,FEMALE,6.52,2.79,0.0,0,0.04,59.18,1382,21194,0.0,Nacoes Shopping,NS
2026-05-03 00:00:00,NONE,10.27,2.71,0.0,0,0.03,0.79,30,292,0.0,Nacoes Shopping,NS
2026-05-03 00:00:00,MALE,6.35,2.35,0.0,0,0.04,44.84,1210,19046,0.0,Nacoes Shopping,NS
2026-05-03 00:00:00,FEMALE,6.73,2.52,0.0,0,0.04,55.28,1478,21963,0.0,Nacoes Shopping,NS
2026-05-04 00:00:00,NONE,13.76,4.07,0.0,0,0.03,0.77,26,189,0.0,Nacoes Shopping,NS
2026-05-04 00:00:00,MALE,4.75,2.73,0.0,0,0.06,20.79,362,7616,0.0,Nacoes Shopping,NS
2026-05-04 00:00:00,FEMALE,6.86,3.1,0.0,0,0.05,28.28,625,9109,0.0,Nacoes Shopping,NS
2026-05-05 00:00:00,NONE,0.0,1.05,0.0,0,0.0,0.09,0,86,0.0,Nacoes Shopping,NS
2026-05-05 00:00:00,MALE,0.28,1.62,0.0,0,0.57,9.66,17,5968,0.0,Nacoes Shopping,NS
2026-05-05 00:00:00,FEMALE,0.42,2.0,0.0,0,0.47,11.76,25,5885,0.0,Nacoes Shopping,NS
2026-05-06 00:00:00,NONE,1.9,2.23,0.0,0,0.12,0.47,4,211,0.0,Nacoes Shopping,NS
2026-05-06 00:00:00,MALE,3.23,2.41,0.0,0,0.07,40.4,541,16744,0.0,Nacoes Shopping,NS
2026-05-06 00:00:00,FEMALE,3.63,2.97,0.0,0,0.08,49.09,601,16542,0.0,Nacoes Shopping,NS
2026-05-07 00:00:00,NONE,8.86,3.89,0.0,0,0.04,1.23,28,316,0.0,Nacoes Shopping,NS
2026-05-07 00:00:00,MALE,5.02,2.69,0.0,0,0.05,58.11,1083,21572,0.0,Nacoes Shopping,NS
2026-05-07 00:00:00,FEMALE,6.04,3.31,0.0,0,0.05,69.47,1267,20987,0.0,Nacoes Shopping,NS
2026-05-08 00:00:00,NONE,7.98,3.16,0.0,0,0.04,1.11,28,351,0.0,Nacoes Shopping,NS
2026-05-08 00:00:00,MALE,5.93,2.84,0.0,0,0.05,52.33,1092,18412,0.0,Nacoes Shopping,NS
2026-05-08 00:00:00,FEMALE,6.34,3.03,0.0,0,0.05,63.72,1332,20999,0.0,Nacoes Shopping,NS
2026-05-09 00:00:00,NONE,4.77,1.91,0.0,0,0.04,0.88,22,461,0.0,Nacoes Shopping,NS
2026-05-09 00:00:00,MALE,6.72,2.86,0.0,0,0.04,51.0,1196,17810,0.0,Nacoes Shopping,NS
2026-05-09 00:00:00,FEMALE,6.63,3.07,0.0,0,0.05,56.91,1231,18566,0.0,Nacoes Shopping,NS
2026-05-10 00:00:00,NONE,6.41,2.31,0.0,0,0.04,0.83,23,359,0.0,Nacoes Shopping,NS
2026-05-10 00:00:00,MALE,5.65,2.55,0.0,0,0.05,42.99,954,16881,0.0,Nacoes Shopping,NS
2026-05-10 00:00:00,FEMALE,6.34,2.89,0.0,0,0.05,53.54,1175,18543,0.0,Nacoes Shopping,NS
2026-05-11 00:00:00,NONE,6.71,1.87,0.0,0,0.03,0.53,19,283,0.0,Nacoes Shopping,NS
2026-05-11 00:00:00,MALE,4.02,2.54,0.0,0,0.06,17.13,271,6739,0.0,Nacoes Shopping,NS
2026-05-11 00:00:00,FEMALE,5.98,3.11,0.0,0,0.05,22.52,433,7244,0.0,Nacoes Shopping,NS
2026-05-12 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-12 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-12 00:00:00,FEMALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-13 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-13 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-13 00:00:00,FEMALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-14 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-14 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-14 00:00:00,FEMALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-15 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-15 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-15 00:00:00,FEMALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-16 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-16 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-17 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-17 00:00:00,FEMALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-18 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-18 00:00:00,FEMALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-19 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-20 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-21 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-22 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-23 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-24 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-25 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-25 00:00:00,FEMALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-26 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-27 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-27 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2026-05-28 00:00:00,NONE,4.65,2.21,0.0,0,0.05,0.19,4,86,0.0,Nacoes Shopping,NS
2026-05-28 00:00:00,MALE,3.66,2.39,0.0,0,0.07,22.48,344,9406,0.0,Nacoes Shopping,NS
2026-05-28 00:00:00,FEMALE,5.75,2.89,0.0,0,0.05,29.17,581,10106,0.0,Nacoes Shopping,NS
2026-05-29 00:00:00,NONE,16.76,4.7,0.0,0,0.03,0.87,31,185,0.0,Nacoes Shopping,NS
2026-05-29 00:00:00,MALE,3.57,2.74,0.0,0,0.08,37.9,494,13819,0.0,Nacoes Shopping,NS
2026-05-29 00:00:00,FEMALE,5.9,3.1,0.0,0,0.05,45.05,857,14534,0.0,Nacoes Shopping,NS
2026-05-30 00:00:00,NONE,13.58,4.51,0.0,0,0.03,0.73,22,162,0.0,Nacoes Shopping,NS
2026-05-30 00:00:00,MALE,4.5,2.74,0.0,0,0.06,38.64,635,14121,0.0,Nacoes Shopping,NS
2026-05-30 00:00:00,FEMALE,5.64,2.93,0.0,0,0.05,42.85,826,14643,0.0,Nacoes Shopping,NS
2026-05-31 00:00:00,NONE,7.41,2.54,0.0,0,0.03,0.89,26,351,0.0,Nacoes Shopping,NS
2026-05-31 00:00:00,MALE,4.69,2.49,0.0,0,0.05,38.32,722,15379,0.0,Nacoes Shopping,NS
2026-05-31 00:00:00,FEMALE,6.49,2.78,0.0,0,0.04,45.14,1055,16259,0.0,Nacoes Shopping,NS
2026-06-01 00:00:00,NONE,4.66,2.44,0.0,0,0.05,0.47,9,193,0.0,Nacoes Shopping,NS
2026-06-01 00:00:00,MALE,4.82,2.31,0.0,0,0.05,35.26,738,15296,0.0,Nacoes Shopping,NS
2026-06-01 00:00:00,FEMALE,6.55,2.64,0.0,0,0.04,44.87,1112,16981,0.0,Nacoes Shopping,NS
2026-06-02 00:00:00,NONE,6.19,3.05,0.0,0,0.05,0.64,13,210,0.0,Nacoes Shopping,NS
2026-06-02 00:00:00,MALE,5.45,2.64,0.0,0,0.05,35.23,727,13350,0.0,Nacoes Shopping,NS
2026-06-02 00:00:00,FEMALE,6.77,2.89,0.0,0,0.04,42.69,1002,14791,0.0,Nacoes Shopping,NS
2026-06-03 00:00:00,NONE,5.7,2.46,0.0,0,0.04,0.56,13,228,0.0,Nacoes Shopping,NS
2026-06-03 00:00:00,MALE,6.36,2.71,0.0,0,0.04,36.2,849,13346,0.0,Nacoes Shopping,NS
2026-06-03 00:00:00,FEMALE,7.11,2.92,0.0,0,0.04,42.8,1041,14633,0.0,Nacoes Shopping,NS
2026-06-04 00:00:00,NONE,5.21,2.29,0.0,0,0.04,0.44,10,192,0.0,Nacoes Shopping,NS
2026-06-04 00:00:00,MALE,6.54,2.59,0.0,0,0.04,36.27,917,14021,0.0,Nacoes Shopping,NS
2026-06-04 00:00:00,FEMALE,7.83,2.74,0.0,0,0.04,43.16,1232,15732,0.0,Nacoes Shopping,NS
2026-06-05 00:00:00,NONE,8.37,3.15,0.0,0,0.04,0.64,17,203,0.0,Nacoes Shopping,NS
2026-06-05 00:00:00,MALE,4.96,2.27,0.0,0,0.05,32.35,705,14221,0.0,Nacoes Shopping,NS
2026-06-05 00:00:00,FEMALE,6.65,2.54,0.0,0,0.04,38.39,1005,15110,0.0,Nacoes Shopping,NS
2026-06-06 00:00:00,NONE,11.38,3.41,0.0,0,0.03,0.57,19,167,0.0,Nacoes Shopping,NS
2026-06-06 00:00:00,MALE,4.76,2.32,0.0,0,0.05,31.73,650,13654,0.0,Nacoes Shopping,NS
2026-06-06 00:00:00,FEMALE,7.13,2.71,0.0,0,0.04,38.32,1007,14123,0.0,Nacoes Shopping,NS
2026-06-07 00:00:00,NONE,11.48,2.87,0.0,0,0.03,0.6,24,209,0.0,Nacoes Shopping,NS
2026-06-07 00:00:00,MALE,4.93,2.12,0.0,0,0.04,32.04,744,15079,0.0,Nacoes Shopping,NS
2026-06-07 00:00:00,FEMALE,7.44,2.49,0.0,0,0.03,37.96,1136,15272,0.0,Nacoes Shopping,NS
2026-06-08 00:00:00,NONE,7.1,2.77,0.0,0,0.04,0.43,11,155,0.0,Nacoes Shopping,NS
2026-06-08 00:00:00,MALE,4.18,2.21,0.0,0,0.05,30.91,584,13983,0.0,Nacoes Shopping,NS
2026-06-08 00:00:00,FEMALE,6.77,2.58,0.0,0,0.04,36.35,955,14101,0.0,Nacoes Shopping,NS
2026-06-09 00:00:00,NONE,2.7,1.14,0.0,0,0.04,0.21,5,185,0.0,Nacoes Shopping,NS
2026-06-09 00:00:00,MALE,4.1,2.24,0.0,0,0.05,29.64,543,13246,0.0,Nacoes Shopping,NS
2026-06-09 00:00:00,FEMALE,6.48,2.71,0.0,0,0.04,36.38,870,13431,0.0,Nacoes Shopping,NS
2026-06-10 00:00:00,NONE,3.41,2.05,0.0,0,0.06,0.36,6,176,0.0,Nacoes Shopping,NS
2026-06-10 00:00:00,MALE,4.33,2.44,0.0,0,0.06,29.51,523,12071,0.0,Nacoes Shopping,NS
2026-06-10 00:00:00,FEMALE,6.01,2.83,0.0,0,0.05,35.49,754,12543,0.0,Nacoes Shopping,NS
2026-06-11 00:00:00,NONE,10.94,3.67,0.0,0,0.03,0.47,14,128,0.0,Nacoes Shopping,NS
2026-06-11 00:00:00,MALE,3.57,2.33,0.0,0,0.07,27.61,424,11870,0.0,Nacoes Shopping,NS
2026-06-11 00:00:00,FEMALE,6.45,2.64,0.0,0,0.04,33.84,825,12798,0.0,Nacoes Shopping,NS
2026-06-12 00:00:00,NONE,10.68,2.91,0.0,0,0.03,0.6,22,206,0.0,Nacoes Shopping,NS
2026-06-12 00:00:00,MALE,3.73,2.21,0.0,0,0.06,25.29,427,11440,0.0,Nacoes Shopping,NS
2026-06-12 00:00:00,FEMALE,6.19,2.63,0.0,0,0.04,31.95,752,12142,0.0,Nacoes Shopping,NS
2026-06-13 00:00:00,NONE,14.21,4.47,0.0,0,0.03,0.88,28,197,0.0,Nacoes Shopping,NS
2026-06-13 00:00:00,MALE,3.41,2.23,0.0,0,0.07,22.24,341,9993,0.0,Nacoes Shopping,NS
2026-06-13 00:00:00,FEMALE,4.71,2.44,0.0,0,0.05,25.53,492,10448,0.0,Nacoes Shopping,NS
2026-06-14 00:00:00,NONE,8.05,2.53,0.0,0,0.03,0.22,7,87,0.0,Nacoes Shopping,NS
2026-06-14 00:00:00,MALE,1.04,1.71,0.0,0,0.16,8.54,52,4999,0.0,Nacoes Shopping,NS
2026-06-14 00:00:00,FEMALE,2.73,1.86,0.0,0,0.07,8.68,127,4656,0.0,Nacoes Shopping,NS
2026-06-15 00:00:00,NONE,0.0,1.07,0.0,0,0.0,0.03,0,28,0.0,Nacoes Shopping,NS
2026-06-15 00:00:00,MALE,0.0,1.45,0.0,0,0.0,5.45,0,3746,0.0,Nacoes Shopping,NS
2026-06-15 00:00:00,FEMALE,0.0,1.51,0.0,0,0.0,5.44,0,3593,0.0,Nacoes Shopping,NS
2026-06-16 00:00:00,NONE,0.0,2.5,0.0,0,0.0,0.09,0,36,0.0,Nacoes Shopping,NS
2026-06-16 00:00:00,MALE,0.0,1.73,0.0,0,0.0,5.76,0,3333,0.0,Nacoes Shopping,NS
2026-06-16 00:00:00,FEMALE,0.0,1.7,0.0,0,0.0,5.26,0,3088,0.0,Nacoes Shopping,NS
2026-06-17 00:00:00,NONE,0.0,1.56,0.0,0,0.0,0.05,0,32,0.0,Nacoes Shopping,NS
2026-06-17 00:00:00,MALE,0.0,1.9,0.0,0,0.0,5.43,0,2855,0.0,Nacoes Shopping,NS
2026-06-17 00:00:00,FEMALE,0.0,1.95,0.0,0,0.0,4.94,0,2534,0.0,Nacoes Shopping,NS
2026-06-18 00:00:00,NONE,0.0,1.11,0.0,0,0.0,0.03,0,27,0.0,Nacoes Shopping,NS
2026-06-18 00:00:00,MALE,0.0,1.93,0.0,0,0.0,6.16,0,3195,0.0,Nacoes Shopping,NS
2026-06-18 00:00:00,FEMALE,0.0,1.88,0.0,0,0.0,5.19,0,2754,0.0,Nacoes Shopping,NS
2026-06-19 00:00:00,NONE,0.0,2.5,0.0,0,0.0,0.03,0,12,0.0,Nacoes Shopping,NS
2026-06-19 00:00:00,MALE,0.0,2.11,0.0,0,0.0,5.57,0,2638,0.0,Nacoes Shopping,NS
2026-06-19 00:00:00,FEMALE,0.0,2.11,0.0,0,0.0,5.04,0,2393,0.0,Nacoes Shopping,NS
2026-06-20 00:00:00,NONE,0.0,1.3,0.0,0,0.0,0.03,0,23,0.0,Nacoes Shopping,NS
2026-06-20 00:00:00,MALE,0.0,1.77,0.0,0,0.0,5.19,0,2932,0.0,Nacoes Shopping,NS
2026-06-20 00:00:00,FEMALE,0.0,1.81,0.0,0,0.0,4.87,0,2685,0.0,Nacoes Shopping,NS
2026-06-21 00:00:00,NONE,0.0,2.5,0.0,0,0.0,0.04,0,16,0.0,Nacoes Shopping,NS
2026-06-21 00:00:00,MALE,0.0,1.6,0.0,0,0.0,4.51,0,2815,0.0,Nacoes Shopping,NS
2026-06-21 00:00:00,FEMALE,0.0,1.68,0.0,0,0.0,4.76,0,2832,0.0,Nacoes Shopping,NS
2026-06-22 00:00:00,NONE,0.0,3.08,0.0,0,0.0,0.08,0,26,0.0,Nacoes Shopping,NS
2026-06-22 00:00:00,MALE,0.0,1.7,0.0,0,0.0,4.51,0,2658,0.0,Nacoes Shopping,NS
2026-06-22 00:00:00,FEMALE,0.0,1.75,0.0,0,0.0,4.26,0,2434,0.0,Nacoes Shopping,NS
2026-06-23 00:00:00,NONE,0.0,2.59,0.0,0,0.0,0.07,0,27,0.0,Nacoes Shopping,NS
2026-06-23 00:00:00,MALE,0.0,1.91,0.0,0,0.0,4.97,0,2605,0.0,Nacoes Shopping,NS
2026-06-23 00:00:00,FEMALE,0.0,1.86,0.0,0,0.0,4.02,0,2167,0.0,Nacoes Shopping,NS
2026-06-24 00:00:00,NONE,0.0,2.5,0.0,0,0.0,0.05,0,20,0.0,Nacoes Shopping,NS
2026-06-24 00:00:00,MALE,0.0,2.2,0.0,0,0.0,4.8,0,2185,0.0,Nacoes Shopping,NS
